spec,longitude,latitude
Urocyon cinereoargenteus,-100.8864949,25.3529158997
Urocyon cinereoargenteus,-123.3909133333,41.7780333333
Urocyon cinereoargenteus,-118.5077971865,35.0287479431
Urocyon cinereoargenteus,-76.0338485,40.95801885
Urocyon cinereoargenteus,-123.7131437659,39.2642480262
Urocyon cinereoargenteus,-73.3335290419,43.6071535299
Urocyon cinereoargenteus,-94.8478309222,31.2927768981
Urocyon cinereoargenteus,-73.4140120422,41.7533458966
Urocyon cinereoargenteus,-100.5676913816,30.3609831534
Urocyon cinereoargenteus,-82.2496157801,33.957625039
Urocyon cinereoargenteus,-116.8567407894,32.189120015
Urocyon cinereoargenteus,-101.7659583333,21.08211
Urocyon cinereoargenteus,-89.9306574611,19.0442100779
Urocyon cinereoargenteus,-95.1682297496,47.1102849153
Urocyon cinereoargenteus,-79.5587168698,41.6452208371
Urocyon cinereoargenteus,-72.5463751093,43.0889770156
Urocyon cinereoargenteus,-117.2900792957,33.0375198322
Urocyon cinereoargenteus,-72.3435647,44.6419597
Urocyon cinereoargenteus,-84.0206647072,31.6128288334
Urocyon cinereoargenteus,-83.3220083333,34.5466888889
Urocyon cinereoargenteus,-79.0086424,34.6182199
Urocyon cinereoargenteus,-100.8998158202,21.4787777515
Urocyon cinereoargenteus,-82.4434453974,36.1227845241
Urocyon cinereoargenteus,-80.07843,26.939069
Urocyon cinereoargenteus,-85.8438888889,35.2480555556
Urocyon cinereoargenteus,-123.3892883333,39.4253783333
Urocyon cinereoargenteus,-88.572296483,14.7358910424
Urocyon cinereoargenteus,-91.1624805092,35.1119271283
Urocyon cinereoargenteus,-122.480879944,37.5113995157
Urocyon cinereoargenteus,-76.0885242119,36.6182930216
Urocyon cinereoargenteus,-78.6465192622,34.8079332846
Urocyon cinereoargenteus,-99.8024261044,20.6852872916
Urocyon cinereoargenteus,-116.0758700967,32.6658396744
Urocyon cinereoargenteus,-93.4195889444,32.6661837778
Urocyon cinereoargenteus,-75.9387823611,42.0452938333
Urocyon cinereoargenteus,-74.1529312134,42.4112663269
Urocyon cinereoargenteus,-110.3481173725,31.8360389533
Urocyon cinereoargenteus,-99.8292420265,20.1263700516
Urocyon cinereoargenteus,-84.5458824327,34.1792414846
Urocyon cinereoargenteus,-97.6217426732,16.8659452873
Urocyon cinereoargenteus,-83.8490761444,9.9800251934
Urocyon cinereoargenteus,-120.3025576006,40.6907297782
Urocyon cinereoargenteus,-98.4216468064,32.1888358821
Urocyon cinereoargenteus,-116.1070361997,34.1095447
Urocyon cinereoargenteus,-116.5707543931,32.5405845626
Urocyon cinereoargenteus,-116.2026554401,32.4021678897
Urocyon cinereoargenteus,-76.1766313389,35.4512642827
Urocyon cinereoargenteus,-83.7398910762,32.0060511595
Urocyon cinereoargenteus,-73.116703258,43.0900865291
Urocyon cinereoargenteus,-97.8264751706,28.9657169802
Urocyon cinereoargenteus,-83.6999063576,30.8431663414
Urocyon cinereoargenteus,-85.5492823693,42.93613
Urocyon cinereoargenteus,-97.3294927954,32.7634424821
Urocyon cinereoargenteus,-97.4025893842,30.3076833838
Urocyon cinereoargenteus,-80.1214675903,38.1135292053
Urocyon cinereoargenteus,-96.2581617839,16.1135383723
Urocyon cinereoargenteus,-92.4581183786,35.0830935365
Urocyon cinereoargenteus,-96.901433,17.710224
Urocyon cinereoargenteus,-87.7164833333,31.8682166667
Urocyon cinereoargenteus,-86.3585899854,12.245998153
Urocyon cinereoargenteus,-74.3570055639,40.3775929644
Urocyon cinereoargenteus,-73.6915283333,43.3519133333
Urocyon cinereoargenteus,-89.14354,20.0931666667
Urocyon cinereoargenteus,-86.6833228,33.6889908
Urocyon cinereoargenteus,-121.2980183959,36.2693499753
Urocyon cinereoargenteus,-80.5488395862,37.3702856738
Urocyon cinereoargenteus,-83.0655278333,42.3217283333
Urocyon cinereoargenteus,-91.526855,36.3214866667
Urocyon cinereoargenteus,-93.472531,16.0554319722
Urocyon cinereoargenteus,-75.6580799555,38.3506695935
Urocyon cinereoargenteus,-82.197013855,35.2500076294
Urocyon cinereoargenteus,-88.654550299,17.7586490671
Urocyon cinereoargenteus,-85.5799563,33.4434448
Urocyon cinereoargenteus,-94.2352066934,33.2346863596
Urocyon cinereoargenteus,-120.0561796383,34.7466546792
Urocyon cinereoargenteus,-81.7952632202,36.2332814279
Urocyon cinereoargenteus,-118.4085152811,37.3630592278
Urocyon cinereoargenteus,-84.417035915,33.3342065339
Urocyon cinereoargenteus,-87.6839527488,20.4816309271
Urocyon cinereoargenteus,-97.0601806641,30.334985733
Urocyon cinereoargenteus,-96.7780424282,32.5159045815
Urocyon cinereoargenteus,-77.3428358681,37.1777372895
Urocyon cinereoargenteus,-83.6705781342,35.7489714648
Urocyon cinereoargenteus,-75.509175,39.023469
Urocyon cinereoargenteus,-72.5933577307,41.4056901259
Urocyon cinereoargenteus,-88.454756845,34.8639891219
Urocyon cinereoargenteus,-72.2775766893,41.786044968
Urocyon cinereoargenteus,-110.056319,29.062732
Urocyon cinereoargenteus,-120.9506295,35.7584608
Urocyon cinereoargenteus,-121.461337122,40.7509992316
Urocyon cinereoargenteus,-107.8761767596,37.0458704868
Urocyon cinereoargenteus,-74.353737509,41.2352635194
Urocyon cinereoargenteus,-100.422391461,19.9974647049
Urocyon cinereoargenteus,-79.3399097179,42.455995609
Urocyon cinereoargenteus,-96.7738428,32.95471045
Urocyon cinereoargenteus,-96.4368912578,33.4834375308
Urocyon cinereoargenteus,-108.5921603217,29.8760236336
Urocyon cinereoargenteus,-85.5911440775,10.2854692178
Urocyon cinereoargenteus,-120.0762415077,37.0163850414
Urocyon cinereoargenteus,-78.8471309139,38.1021976936
Urocyon cinereoargenteus,-96.53877695,28.96370354
Urocyon cinereoargenteus,-86.2162499875,32.4971252724
Urocyon cinereoargenteus,-100.7972941211,32.896834482
Urocyon cinereoargenteus,-117.245789328,32.6972561714
Urocyon cinereoargenteus,-108.0810960286,27.561196174
Urocyon cinereoargenteus,-97.2301964287,27.8304495231
Urocyon cinereoargenteus,-90.19703667,20.79688667
Urocyon cinereoargenteus,-94.202723786,31.0782436921
Urocyon cinereoargenteus,-105.4589388889,40.72715
Urocyon cinereoargenteus,-97.99855,34.4378283333
Urocyon cinereoargenteus,-97.3925216731,20.9633106069
Urocyon cinereoargenteus,-101.6551619,21.2901819
Urocyon cinereoargenteus,-96.195535033,16.7335481319
Urocyon cinereoargenteus,-122.55562,38.0868945
Urocyon cinereoargenteus,-81.4833833333,38.39973
Urocyon cinereoargenteus,-80.635849427,27.0268743847
Urocyon cinereoargenteus,-106.4310444,23.30855639
Urocyon cinereoargenteus,-106.7473375819,24.5463544487
Urocyon cinereoargenteus,-105.4899972659,20.7924043129
Urocyon cinereoargenteus,-109.1915035131,28.9679906708
Urocyon cinereoargenteus,-94.184655,46.710275
Urocyon cinereoargenteus,-80.9104632029,35.385207941
Urocyon cinereoargenteus,-93.3751365741,45.1823839104
Urocyon cinereoargenteus,-83.7031029722,42.0892449722
Urocyon cinereoargenteus,-101.5716527126,24.6840513009
Urocyon cinereoargenteus,-93.1873014019,33.3457909686
Urocyon cinereoargenteus,-112.03815,26.325
Urocyon cinereoargenteus,-80.8907917485,41.6368186127
Urocyon cinereoargenteus,-103.57099,30.049435
Urocyon cinereoargenteus,-82.4448095663,39.4993965463
Urocyon cinereoargenteus,-93.1619720459,47.2485122681
Urocyon cinereoargenteus,-107.5451283333,25.0325966667
Urocyon cinereoargenteus,-106.259471,31.764787
Urocyon cinereoargenteus,-121.8360666667,39.7770083333
Urocyon cinereoargenteus,-100.7008820829,20.4088509703
Urocyon cinereoargenteus,-83.073446238,36.2646612346
Urocyon cinereoargenteus,-89.5643416667,20.5760116667
Urocyon cinereoargenteus,-93.0453190953,15.8373067805
Urocyon cinereoargenteus,-77.4141805317,36.1444628467
Urocyon cinereoargenteus,-116.501232,33.579883
Urocyon cinereoargenteus,-93.445854038,16.3578854792
Urocyon cinereoargenteus,-89.7772964251,20.9751689681
Urocyon cinereoargenteus,-90.1181311905,17.5726153475
Urocyon cinereoargenteus,-80.1704964648,39.3998492596
Urocyon cinereoargenteus,-98.699045,30.663295
Urocyon cinereoargenteus,-86.6468588635,34.5311898664
Urocyon cinereoargenteus,-80.4825860379,8.016175912
Urocyon cinereoargenteus,-112.7149809967,32.0763562417
Urocyon cinereoargenteus,-83.2322916667,30.2627
Urocyon cinereoargenteus,-70.200894547,44.1369349063
Urocyon cinereoargenteus,-101.3395110504,26.8545235261
Urocyon cinereoargenteus,-78.384222798,35.4396987736
Urocyon cinereoargenteus,-115.4729036032,29.8226617314
Urocyon cinereoargenteus,-109.9031349497,37.3767551408
Urocyon cinereoargenteus,-106.4852676541,28.7920493147
Urocyon cinereoargenteus,-73.0199109597,43.8057110617
Urocyon cinereoargenteus,-93.2700416073,16.8260415222
Urocyon cinereoargenteus,-81.8134216667,36.8507833333
Urocyon cinereoargenteus,-85.4015960693,9.8578872681
Urocyon cinereoargenteus,-120.9452018832,38.7133292499
Urocyon cinereoargenteus,-104.0512212189,30.9382774874
Urocyon cinereoargenteus,-89.6935498962,14.3343451519
Urocyon cinereoargenteus,-112.6937886799,39.8605326001
Urocyon cinereoargenteus,-110.0062145803,37.6329184346
Urocyon cinereoargenteus,-71.4899027535,42.3736973573
Urocyon cinereoargenteus,-100.287103157,30.4791633971
Urocyon cinereoargenteus,-73.1821623,42.311782
Urocyon cinereoargenteus,-90.9864934,30.3481496
Urocyon cinereoargenteus,-90.5607908782,14.3264247129
Urocyon cinereoargenteus,-86.8058755306,21.1985045309
Urocyon cinereoargenteus,-89.34413,34.58886
Urocyon cinereoargenteus,-92.808725,15.6571643
Urocyon cinereoargenteus,-93.0551795,34.5037004
Urocyon cinereoargenteus,-121.8036852032,42.2345309678
Urocyon cinereoargenteus,-110.0432525126,34.2346317882
Urocyon cinereoargenteus,-90.230759,15.783471
Urocyon cinereoargenteus,-101.9074745715,30.3783917539
Urocyon cinereoargenteus,-76.2414433576,44.2197947332
Urocyon cinereoargenteus,-99.8542416667,20.364345
Urocyon cinereoargenteus,-98.5103216667,33.97107
Urocyon cinereoargenteus,-82.3618670382,30.8275272926
Urocyon cinereoargenteus,-87.3760157759,36.5233264025
Urocyon cinereoargenteus,-123.3379635943,44.1260289586
Urocyon cinereoargenteus,-105.0447474084,37.5223081433
Urocyon cinereoargenteus,-106.139075,28.5908216667
Urocyon cinereoargenteus,-86.8226287422,20.8711309049
Urocyon cinereoargenteus,-92.6039512083,16.6919205614
Urocyon cinereoargenteus,-94.9258163717,16.4651867975
Urocyon cinereoargenteus,-88.767166496,18.6457353118
Urocyon cinereoargenteus,-75.28955725,41.14708606
Urocyon cinereoargenteus,-109.2451697728,37.6359045552
Urocyon cinereoargenteus,-89.3562077446,20.2372746106
Urocyon cinereoargenteus,-104.4654994862,32.1117509171
Urocyon cinereoargenteus,-119.5871401951,36.8278416806
Urocyon cinereoargenteus,-84.8196022239,29.8088425511
Urocyon cinereoargenteus,-85.1680489072,30.0298326323
Urocyon cinereoargenteus,-99.2884798212,34.6502406455
Urocyon cinereoargenteus,-88.1727605364,18.3266432351
Urocyon cinereoargenteus,-109.2388899464,31.1310703492
Urocyon cinereoargenteus,-105.378525,28.3061116667
Urocyon cinereoargenteus,-103.5536299222,19.337580477
Urocyon cinereoargenteus,-117.9754416667,35.3883533333
Urocyon cinereoargenteus,-103.3410387486,33.6428292504
Urocyon cinereoargenteus,-73.256863,44.331248
Urocyon cinereoargenteus,-90.3474883333,38.15955
Urocyon cinereoargenteus,-102.2063937598,31.6671523825
Urocyon cinereoargenteus,-75.9758099779,41.3054389333
Urocyon cinereoargenteus,-105.09545647,21.5398956744
Urocyon cinereoargenteus,-96.633745,28.6235166667
Urocyon cinereoargenteus,-105.371004953,26.5363538557
Urocyon cinereoargenteus,-78.1425778333,37.98428
Urocyon cinereoargenteus,-98.9461039811,23.5804893252
Urocyon cinereoargenteus,-122.1457883627,40.0153138179
Urocyon cinereoargenteus,-84.483794476,10.0144559932
Urocyon cinereoargenteus,-90.3645314093,19.1394636586
Urocyon cinereoargenteus,-109.1476279722,29.656383
Urocyon cinereoargenteus,-89.64151,33.31124
Urocyon cinereoargenteus,-102.5573664862,22.1556349249
Urocyon cinereoargenteus,-73.6070461357,42.3029393173
Urocyon cinereoargenteus,-108.7474073469,28.6298131637
Urocyon cinereoargenteus,-94.6820068359,35.4090693094
Urocyon cinereoargenteus,-100.5661010742,28.5141138536
Urocyon cinereoargenteus,-97.4578802,18.3324725
Urocyon cinereoargenteus,-97.2319841476,20.3967123629
Urocyon cinereoargenteus,-115.32320667,33.62508667
Urocyon cinereoargenteus,-92.8430147377,31.6242480604
Urocyon cinereoargenteus,-85.3712608867,35.0197046216
Urocyon cinereoargenteus,-120.1664485501,39.3608734062
Urocyon cinereoargenteus,-111.8270233895,33.9796582625
Urocyon cinereoargenteus,-115.9605033333,31.1179778333
Urocyon cinereoargenteus,-92.8789053131,15.311330501
Urocyon cinereoargenteus,-72.0002361895,43.1176768808
Urocyon cinereoargenteus,-88.7570194237,18.4185478702
Urocyon cinereoargenteus,-90.084813796,16.5292649707
Urocyon cinereoargenteus,-106.6020743957,31.8336355981
Urocyon cinereoargenteus,-115.72745,30.19981
Urocyon cinereoargenteus,-104.8283656298,31.8969077995
Urocyon cinereoargenteus,-98.4855030423,29.4602943552
Urocyon cinereoargenteus,-79.7308420878,38.0395707395
Urocyon cinereoargenteus,-103.6393498648,18.8159986599
Urocyon cinereoargenteus,-90.8378924625,44.3025625043
Urocyon cinereoargenteus,-94.690687,29.668407
Urocyon cinereoargenteus,-83.4195754813,33.9563099691
Urocyon cinereoargenteus,-81.0318179056,8.3265005087
Urocyon cinereoargenteus,-105.6832883333,35.572955
Urocyon cinereoargenteus,-70.8016908415,42.2291890858
Urocyon cinereoargenteus,-89.6123876901,20.0992559104
Urocyon cinereoargenteus,-91.7029060051,36.9958649434
Urocyon cinereoargenteus,-112.9356718808,27.3084662177
Urocyon cinereoargenteus,-102.4599285066,19.4592088146
Urocyon cinereoargenteus,-102.7235745344,30.1778935556
Urocyon cinereoargenteus,-71.76937167,43.68867167
Urocyon cinereoargenteus,-108.4843618333,32.482975
Urocyon cinereoargenteus,-97.8943983897,30.2225813418
Urocyon cinereoargenteus,-116.6310312215,33.2769701996
Urocyon cinereoargenteus,-111.4648881017,26.3413334713
Urocyon cinereoargenteus,-82.3446313021,29.6945765418
Urocyon cinereoargenteus,-85.9121770039,31.2945851176
Urocyon cinereoargenteus,-82.3747255281,28.0735041282
Urocyon cinereoargenteus,-98.1325221667,22.0956416667
Urocyon cinereoargenteus,-100.3739784251,20.6110510432
Urocyon cinereoargenteus,-122.77107167,42.75036167
Urocyon cinereoargenteus,-89.792879131,19.523578392
Urocyon cinereoargenteus,-121.1454984361,36.5308839642
Urocyon cinereoargenteus,-82.3781341354,34.1711755132
Urocyon cinereoargenteus,-122.2737341367,38.1556973197
Urocyon cinereoargenteus,-100.1308821514,25.9046958345
Urocyon cinereoargenteus,-103.3026187548,29.2748539054
Urocyon cinereoargenteus,-89.06561894,18.56580076
Urocyon cinereoargenteus,-100.8263430896,21.8359470653
Urocyon cinereoargenteus,-121.6340103056,39.4309386944
Urocyon cinereoargenteus,-111.231995,31.9390666667
Urocyon cinereoargenteus,-94.9079424104,30.2654933862
Urocyon cinereoargenteus,-82.6402915,27.7676008
Urocyon cinereoargenteus,-70.4239608727,44.7023817002
Urocyon cinereoargenteus,-104.9503282408,23.4358366962
Urocyon cinereoargenteus,-71.9576333333,44.1187471667
Urocyon cinereoargenteus,-100.9361605238,29.8024165873
Urocyon cinereoargenteus,-98.2430182174,32.7661653016
Urocyon cinereoargenteus,-87.71602903,18.7509737559
Urocyon cinereoargenteus,-78.0028222167,37.1148833333
Urocyon cinereoargenteus,-91.2465963388,48.6697596498
Urocyon cinereoargenteus,-90.6649990997,36.0495779493
Urocyon cinereoargenteus,-72.8147487261,44.3605921215
Urocyon cinereoargenteus,-87.7777233333,19.9262216667
Urocyon cinereoargenteus,-96.6011297491,33.6767877572
Urocyon cinereoargenteus,-73.2184434682,42.7176948561
Urocyon cinereoargenteus,-116.1127404886,35.7921613716
Urocyon cinereoargenteus,-123.3248138889,38.5702555556
Urocyon cinereoargenteus,-104.637751,27.959654
Urocyon cinereoargenteus,-98.4762322,31.0450805
Urocyon cinereoargenteus,-76.6585641979,34.7168583325
Urocyon cinereoargenteus,-92.5924793247,15.1006456357
Urocyon cinereoargenteus,-122.55194167,37.842195
Urocyon cinereoargenteus,-98.5810828805,31.4404047082
Urocyon cinereoargenteus,-122.5972322484,45.1542264516
Urocyon cinereoargenteus,-81.6886039,29.2674537997
Urocyon cinereoargenteus,-104.2209009722,30.5268599722
Urocyon cinereoargenteus,-89.2973488902,48.740802407
Urocyon cinereoargenteus,-77.9651739436,35.9901205347
Urocyon cinereoargenteus,-112.5427816871,34.6230096253
Urocyon cinereoargenteus,-103.0121798325,21.1331266184
Urocyon cinereoargenteus,-79.65366,38.32095
Urocyon cinereoargenteus,-103.6636545137,27.2847092724
Urocyon cinereoargenteus,-109.5432244429,32.2101651312
Urocyon cinereoargenteus,-78.2206564143,38.6806820068
Urocyon cinereoargenteus,-89.8407121706,20.5480137391
Urocyon cinereoargenteus,-90.90356,18.281607
Urocyon cinereoargenteus,-102.334509,33.9102225
Urocyon cinereoargenteus,-110.9821668,28.6536378997
Urocyon cinereoargenteus,-97.1867125847,31.557556185
Urocyon cinereoargenteus,-102.443062482,30.147081311
Urocyon cinereoargenteus,-95.54094162,30.05252001
Urocyon cinereoargenteus,-99.7004220198,19.3135223216
Urocyon cinereoargenteus,-80.1578666667,25.70897
Urocyon cinereoargenteus,-103.6223204923,21.8151895099
Urocyon cinereoargenteus,-68.7805482168,45.1020312328
Urocyon cinereoargenteus,-91.3553335997,38.809251
Urocyon cinereoargenteus,-98.4787598635,26.2875792932
Urocyon cinereoargenteus,-88.1315994167,13.9559506944
Urocyon cinereoargenteus,-91.3649134624,30.9971860776
Urocyon cinereoargenteus,-73.4792633333,41.1341583333
Urocyon cinereoargenteus,-120.1143629071,40.0203699142
Urocyon cinereoargenteus,-81.2277636348,34.0133115471
Urocyon cinereoargenteus,-97.3939284389,31.0610301977
Urocyon cinereoargenteus,-99.664009,29.832053
Urocyon cinereoargenteus,-83.9222427835,35.5415521163
Urocyon cinereoargenteus,-75.9826823909,42.2854966651
Urocyon cinereoargenteus,-79.0814527778,33.53035
Urocyon cinereoargenteus,-73.8449612417,5.2394851694
Urocyon cinereoargenteus,-82.1053736209,27.9402263867
Urocyon cinereoargenteus,-88.8296507883,36.0757211001
Urocyon cinereoargenteus,-104.9812251878,19.3840293449
Urocyon cinereoargenteus,-82.2545336551,36.423160633
Urocyon cinereoargenteus,-82.399903163,32.1286123736
Urocyon cinereoargenteus,-100.5355186769,26.3746388337
Urocyon cinereoargenteus,-72.8113997161,44.1257147574
Urocyon cinereoargenteus,-92.27195,47.79968833
Urocyon cinereoargenteus,-72.468970284,42.3371271898
Urocyon cinereoargenteus,-114.6547916667,33.737805
Urocyon cinereoargenteus,-99.4039988635,29.6845708105
Urocyon cinereoargenteus,-98.2490486152,30.2788564889
Urocyon cinereoargenteus,-122.2620319565,40.467003724
Urocyon cinereoargenteus,-99.176656,20.295278
Urocyon cinereoargenteus,-86.9349937732,31.438602069
Urocyon cinereoargenteus,-98.8400031751,20.7318916356
Urocyon cinereoargenteus,-104.46956561,32.8645468427
Urocyon cinereoargenteus,-83.0063444022,38.6365013334
Urocyon cinereoargenteus,-102.9804437411,20.6017545557
Urocyon cinereoargenteus,-98.5153359,28.962972
Urocyon cinereoargenteus,-105.8554343524,26.8646007294
Urocyon cinereoargenteus,-99.9133436177,24.9212862608
Urocyon cinereoargenteus,-99.4924017674,24.3990514068
Urocyon cinereoargenteus,-121.4127583317,37.718033644
Urocyon cinereoargenteus,-100.4463965423,21.552387844
Urocyon cinereoargenteus,-100.4228691267,25.268588337
Urocyon cinereoargenteus,-94.3996366667,30.8933416667
Urocyon cinereoargenteus,-101.41666789,30.90883311
Urocyon cinereoargenteus,-119.9555972751,38.9125959525
Urocyon cinereoargenteus,-111.84526836,26.02163035
Urocyon cinereoargenteus,-98.7882821926,29.9335111542
Urocyon cinereoargenteus,-70.5717329722,41.921855
Urocyon cinereoargenteus,-110.8868624614,31.7412242441
Urocyon cinereoargenteus,-98.3724190929,25.5982193572
Urocyon cinereoargenteus,-99.4965101139,18.6613018355
Urocyon cinereoargenteus,-103.6415269092,29.3006912504
Urocyon cinereoargenteus,-71.9053932451,42.699821037
Urocyon cinereoargenteus,-110.9699368178,27.9790540738
Urocyon cinereoargenteus,-95.7662535003,29.6555513106
Urocyon cinereoargenteus,-106.3103883255,35.904730893
Urocyon cinereoargenteus,-77.9852960716,40.8159750427
Urocyon cinereoargenteus,-96.8395682314,28.3740687277
Urocyon cinereoargenteus,-76.468519874,37.8073109694
Urocyon cinereoargenteus,-114.6276918054,32.6929312221
Urocyon cinereoargenteus,-106.9239097461,32.4895962744
Urocyon cinereoargenteus,-85.5018768308,10.7151660917
Urocyon cinereoargenteus,-100.7730211463,30.5422672501
Urocyon cinereoargenteus,-119.4858898398,34.4054223839
Urocyon cinereoargenteus,-106.4650200145,30.1552514098
Urocyon cinereoargenteus,-106.925635,30.0129833333
Urocyon cinereoargenteus,-89.7590125528,13.6354690169
Urocyon cinereoargenteus,-96.3814759149,30.6388083623
Urocyon cinereoargenteus,-74.2776116667,40.00235
Urocyon cinereoargenteus,-88.1910603259,32.6015022531
Urocyon cinereoargenteus,-79.5195833333,36.1046221667
Urocyon cinereoargenteus,-103.1175436825,21.4121016756
Urocyon cinereoargenteus,-114.2457661406,35.0492610704
Urocyon cinereoargenteus,-119.6564802997,37.5382573997
Urocyon cinereoargenteus,-80.491045,25.660595
Urocyon cinereoargenteus,-100.5168893889,27.0019768056
Urocyon cinereoargenteus,-124.45198,42.9162633333
Urocyon cinereoargenteus,-100.2829110996,31.6543458822
Urocyon cinereoargenteus,-108.5884021998,29.542536895
Urocyon cinereoargenteus,-123.8170887424,40.1363231833
Urocyon cinereoargenteus,-97.6398506913,27.8651133697
Urocyon cinereoargenteus,-115.3193444444,30.0572611111
Urocyon cinereoargenteus,-119.93727833,37.63166167
Urocyon cinereoargenteus,-97.1487989412,31.959912784
Urocyon cinereoargenteus,-74.0145650286,43.1101944189
Urocyon cinereoargenteus,-110.1422343403,29.6757996057
Urocyon cinereoargenteus,-118.6033235628,34.0502163801
Urocyon cinereoargenteus,-88.5466138889,33.4789916667
Urocyon cinereoargenteus,-96.0274179722,36.3034749722
Urocyon cinereoargenteus,-74.4461441783,41.4715258495
Urocyon cinereoargenteus,-89.77818,33.75272
Urocyon cinereoargenteus,-86.1841060188,13.9748814632
Urocyon cinereoargenteus,-108.4101587257,29.0289402472
Urocyon cinereoargenteus,-85.9031181782,15.708984126
Urocyon cinereoargenteus,-105.9429074156,35.6923433042
Urocyon cinereoargenteus,-89.5851108804,48.532738908
Urocyon cinereoargenteus,-102.9682484945,19.9238402585
Urocyon cinereoargenteus,-88.1706047058,14.2995517663
Urocyon cinereoargenteus,-91.0867975652,14.3995639256
Urocyon cinereoargenteus,-100.8576625,30.033844
Urocyon cinereoargenteus,-72.60656667,43.85668667
Urocyon cinereoargenteus,-99.133995,30.0697816667
Urocyon cinereoargenteus,-119.7476361915,37.2225990357
Urocyon cinereoargenteus,-79.599663,40.577503
Urocyon cinereoargenteus,-94.3255712507,45.9256345628
Urocyon cinereoargenteus,-93.699295,45.436295
Urocyon cinereoargenteus,-121.306305,39.562905
Urocyon cinereoargenteus,-117.5537962985,36.3522144546
Urocyon cinereoargenteus,-114.21976,39.00755
Urocyon cinereoargenteus,-97.0624027966,20.0567165461
Urocyon cinereoargenteus,-94.9336334306,35.9102092246
Urocyon cinereoargenteus,-114.9553,31.23233
Urocyon cinereoargenteus,-98.3004448325,23.4232970012
Urocyon cinereoargenteus,-78.4443560603,37.3157798404
Urocyon cinereoargenteus,-75.6094258735,41.4217791427
Urocyon cinereoargenteus,-99.99956333,24.50974667
Urocyon cinereoargenteus,-89.7887619585,16.7045101351
Urocyon cinereoargenteus,-77.6171215827,43.13016439
Urocyon cinereoargenteus,-91.31324,47.3988033333
Urocyon cinereoargenteus,-75.721634226,36.1145348848
Urocyon cinereoargenteus,-98.3137140532,31.2364054313
Urocyon cinereoargenteus,-112.17025978,33.71446644
Urocyon cinereoargenteus,-104.5578682379,21.065554687
Urocyon cinereoargenteus,-116.2153482618,33.7679491549
Urocyon cinereoargenteus,-102.696031183,28.5128110935
Urocyon cinereoargenteus,-95.4634626588,33.7264974615
Urocyon cinereoargenteus,-76.6462134782,38.0543273203
Urocyon cinereoargenteus,-98.8763785156,31.011332031
Urocyon cinereoargenteus,-74.8515343183,39.255857487
Urocyon cinereoargenteus,-80.7789281503,35.6098548386
Urocyon cinereoargenteus,-89.0670730546,21.0938108546
Urocyon cinereoargenteus,-100.6243120506,25.4627291812
Urocyon cinereoargenteus,-98.3220199014,29.2477896068
Urocyon cinereoargenteus,-84.64900833,36.12354717
Urocyon cinereoargenteus,-97.2385971621,15.9499217433
Urocyon cinereoargenteus,-102.2264075442,19.9546326473
Urocyon cinereoargenteus,-119.2030033333,36.3270333333
Urocyon cinereoargenteus,-111.3865590628,28.4385427401
Urocyon cinereoargenteus,-93.9432282199,32.1193706021
Urocyon cinereoargenteus,-121.437413,41.004923
Urocyon cinereoargenteus,-96.94314575,19.4492320833
Urocyon cinereoargenteus,-79.1485299722,35.03302
Urocyon cinereoargenteus,-99.9423065008,29.2619452386
Urocyon cinereoargenteus,-98.7348141588,31.21165372
Urocyon cinereoargenteus,-110.3445275781,30.9131892636
Urocyon cinereoargenteus,-94.6970161515,33.0262853691
Urocyon cinereoargenteus,-92.0281862321,17.675909385
Urocyon cinereoargenteus,-97.2476842,18.1892508
Urocyon cinereoargenteus,-111.43879667,31.785725
Urocyon cinereoargenteus,-103.4666843343,29.4920300741
Urocyon cinereoargenteus,-76.5321574697,38.7126792512
Urocyon cinereoargenteus,-102.3711753541,21.8968037167
Urocyon cinereoargenteus,-97.9833,29.5708
Urocyon cinereoargenteus,-109.107396251,31.5539625281
Urocyon cinereoargenteus,-116.4581266667,31.5740416667
Urocyon cinereoargenteus,-122.19076667,37.00923055
Urocyon cinereoargenteus,-70.09969304,44.6375997481
Urocyon cinereoargenteus,-106.975800597,37.1846419525
Urocyon cinereoargenteus,-86.1489109,30.4736368997
Urocyon cinereoargenteus,-116.0839777778,31.8538333333
Urocyon cinereoargenteus,-100.11341,21.467031
Urocyon cinereoargenteus,-99.1052380225,29.3232165045
Urocyon cinereoargenteus,-99.8879792532,31.9054423833
Urocyon cinereoargenteus,-110.2320065468,31.3499438991
Urocyon cinereoargenteus,-78.340845,41.2511
Urocyon cinereoargenteus,-99.017164,21.364872
Urocyon cinereoargenteus,-123.2683778554,43.0200306785
Urocyon cinereoargenteus,-73.1258019206,44.6293152322
Urocyon cinereoargenteus,-68.9758162934,44.5450046152
Urocyon cinereoargenteus,-99.8074083333,30.4112533333
Urocyon cinereoargenteus,-123.0563914,39.0612883
Urocyon cinereoargenteus,-122.4109293806,37.2664208936
Urocyon cinereoargenteus,-79.1376019,40.6285257997
Urocyon cinereoargenteus,-74.4427728967,43.9775316477
Urocyon cinereoargenteus,-105.6492996749,32.9420075973
Urocyon cinereoargenteus,-112.5681602955,34.3368946511
Urocyon cinereoargenteus,-102.3463875,33.6212592
Urocyon cinereoargenteus,-96.6923343109,29.2229946942
Urocyon cinereoargenteus,-110.112048,23.7458339722
Urocyon cinereoargenteus,-79.2914818809,41.0014464031
Urocyon cinereoargenteus,-99.1795227304,20.7753496686
